AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,DAYS_EMPLOYED,EXT_SOURCE_2,EXT_SOURCE_3
157500.0,474048.0,22936.5,-515,0.7559263769090329,
292500.0,1278594.0,45927.0,-3511,0.6067794584451057,
112500.0,646344.0,17181.0,-822,0.6397987546054095,0.524496446363472
180000.0,719365.5,22585.5,-3256,0.6599560200601262,
202500.0,1006920.0,42790.5,-2304,0.5504097544115928,
144000.0,755190.0,29947.5,-9147,0.7296397862453995,0.2314393514998941
180000.0,183384.0,12384.0,-719,0.4189759999792775,0.2881295999178507
123525.0,904500.0,38322.0,-5870,0.3574175651873066,0.501075160239048
189000.0,254700.0,25321.5,-5099,0.7307512832888281,0.6363761710860439
81000.0,966645.0,49486.5,-9717,0.6435044531959764,0.2822484337007223
90000.0,555273.0,18040.5,-2762,0.4867477662007158,0.4614823912998385
225000.0,125136.0,10017.0,-1161,0.4696596663605776,0.0806495443214359
135000.0,808650.0,23773.5,-1283,0.5025767685466072,
157500.0,1800000.0,62698.5,-399,0.3315805145065815,0.4311917977993083
171000.0,521280.0,28408.5,-1257,0.0744113272799782,
135000.0,143910.0,15628.5,-4003,0.6424603279668485,0.6817058776720116
225000.0,1185120.0,39298.5,-5360,0.645853743944227,0.5046813193144684
135000.0,314100.0,16573.5,-2605,0.4092987900289029,
202500.0,889515.0,23463.0,-9268,0.455922217022779,0.4436153084085652
225000.0,277969.5,17136.0,-5872,0.136105321526884,0.5082869913916046
81000.0,180000.0,9000.0,-564,0.6483256585005279,0.6075573001388961
135000.0,315000.0,15750.0,-1834,0.5533733358596248,0.0844731375275294
225000.0,1006920.0,42790.5,365243,0.584855499256205,0.2471909382666521
99000.0,521280.0,31630.5,-573,0.5664716723716176,0.4329616670974407
90000.0,552555.0,18391.5,-3661,0.5377009714330601,0.6397075677637197
157500.0,85320.0,5580.0,-2461,0.7916270740400048,0.4188542886233217
382500.0,755190.0,33394.5,-4601,0.5873699392779768,0.1082263226697141
144000.0,314100.0,17167.5,-924,0.7415093401129259,0.7662336700704004
360000.0,1125000.0,32895.0,-142,0.6810293902091709,0.6545292802242897
225000.0,225000.0,11911.5,-1385,0.0818481242218149,0.6109913280868294
292500.0,1515415.5,57852.0,-800,0.7215944636402424,0.7352209993926424
67500.0,202500.0,10125.0,-774,0.6304188018623118,
112500.0,1575000.0,83916.0,-3115,0.6958905801052553,0.7267112092725122
90000.0,781920.0,25969.5,365243,0.1082388107514983,
247500.0,1011955.5,43006.5,-6798,0.5537462232369618,0.5549467685334323
81000.0,180000.0,9000.0,-259,0.6125401306920945,0.2055981385493208
225000.0,405000.0,20250.0,-2691,0.4811445726288829,0.6397075677637197
270000.0,640080.0,31261.5,-3500,0.6692123452079385,0.2188590822283744
225000.0,1006920.0,42790.5,-2331,0.6570547107929785,0.4578995512067301
67500.0,333621.0,17163.0,365243,0.0403110804390048,0.4083588531230431
225000.0,450000.0,25965.0,-833,0.7558093543494196,0.4489622731076524
225000.0,161730.0,9900.0,-918,0.6778574108924426,0.2692857999073816
135000.0,1125000.0,36292.5,-3576,0.6490482587332042,0.7136313997323308
90000.0,562500.0,16578.0,-3014,0.6223845480917829,0.248535557339522
247500.0,835380.0,40320.0,-1147,0.6814330262941034,0.6863823354047934
112500.0,781920.0,25969.5,-1219,0.6656885574862664,0.5620604831738043
270000.0,1446543.0,45549.0,-529,0.6992674457417661,0.6658549219640212
135000.0,448056.0,21015.0,-5816,0.5247412308779167,
90000.0,135000.0,6750.0,-2461,0.7726633172432659,0.4170996682522097
225000.0,247275.0,19953.0,-708,0.7618678660908501,
225000.0,1185282.0,34785.0,-1941,0.5596769740089419,0.6109913280868294
90000.0,191880.0,18688.5,365243,0.5207805102098301,0.6610235391308081
135000.0,348264.0,25236.0,-733,0.6944123079923215,
112500.0,808650.0,23773.5,-1682,0.6769064209642457,0.5495965024956946
180000.0,182016.0,11979.0,-2533,0.6610740117836044,0.3016248916841194
270000.0,971280.0,62203.5,-4578,0.3368648297697268,0.7776594425716818
445500.0,1800000.0,173574.0,-849,0.6858879492930938,0.7267112092725122
189000.0,904608.0,35181.0,-7075,0.0320657001854981,0.5136937663039473
126000.0,508495.5,24462.0,-3751,0.0889549174328073,0.1510075350878296
225000.0,755190.0,33394.5,-4313,0.6647583999906862,0.5406544504453575
162000.0,746280.0,59094.0,-2610,0.4367246888713793,0.5424451438613613
60750.0,942300.0,30528.0,365243,0.0343333582556724,
135000.0,405000.0,32125.5,-1835,0.6016651960308386,0.2793353208976285
157500.0,398016.0,26595.0,-234,0.462618066812258,0.3154721549257734
117000.0,247500.0,19683.0,-2067,0.1966287653792793,
225000.0,1331019.0,44113.5,365243,0.6886702902777722,0.7032033049040319
171000.0,172512.0,7438.5,365243,0.5100432197172741,
94500.0,467257.5,21910.5,-1707,0.574695920594427,0.7091891096653581
202500.0,479637.0,38025.0,-444,0.5315585323653548,0.5989262182569273
112500.0,225000.0,11250.0,-2240,0.6025243855742507,0.5989262182569273
135000.0,497749.5,25542.0,-2415,0.5497548968878996,0.6832688314232291
540000.0,1668096.0,52506.0,-2634,0.6522443544421098,0.475849908720221
180000.0,247275.0,16227.0,-886,0.559267368135767,0.5656079814115492
90000.0,101880.0,10206.0,-7489,0.0069067247825848,0.3979463219016906
270000.0,225000.0,13045.5,365243,0.3320896061398353,0.470456116119975
180000.0,490495.5,27517.5,-199,0.4079935443024214,0.3979463219016906
76500.0,545040.0,25537.5,-1318,0.1699930575781166,0.5136937663039473
495000.0,991818.0,44950.5,-2511,0.5501878799943991,0.6769925032909132
270000.0,1350000.0,67500.0,-1922,0.7464408813587812,0.7151031019926098
252000.0,900000.0,33484.5,-1102,0.6084999216023773,
225000.0,790830.0,62613.0,-1262,0.703795757955896,0.5709165417729987
81000.0,900000.0,46084.5,-756,0.6764806293008879,0.2822484337007223
125100.0,107820.0,7798.5,-1136,0.1604053214783667,
180000.0,255960.0,16501.5,-3522,0.3744635141218918,0.5280927512030451
180000.0,180000.0,9000.0,-478,0.6102853068679195,0.7076993447402619
180000.0,312768.0,24840.0,-3516,0.1211635170687992,0.5028782772082183
67500.0,403249.5,19741.5,-301,0.2752652918851424,0.8245949709919925
202500.0,675000.0,21906.0,-769,0.6543543243035187,0.5495965024956946
180000.0,508495.5,21672.0,-2534,0.5590248002704187,0.434733248750173
189000.0,900000.0,26446.5,-2197,0.3447396009513504,
225000.0,343800.0,16852.5,-1420,0.5662729615555641,
112500.0,263686.5,28525.5,-1751,0.4199398318783998,0.4329616670974407
202500.0,550980.0,43659.0,-1893,0.4489176510815141,
225000.0,472500.0,46161.0,-824,0.7476928916204666,
180000.0,337500.0,33511.5,-3801,0.6723849604396847,0.5531646987710016
85500.0,202500.0,10125.0,-2088,0.6150335156706406,
90000.0,292500.0,21415.5,-2428,0.665138409948743,0.4578995512067301
112500.0,135000.0,12622.5,-3292,0.1374271500379827,0.6706517530862718
202500.0,260568.0,27490.5,-3246,0.6369667612099338,0.363945238612397
121500.0,314100.0,21375.0,-10520,0.5535787015823919,
135000.0,157500.0,10962.0,-3494,0.7524440117663943,0.4507472818545589
63000.0,180000.0,9000.0,-1806,0.6872949057571759,0.3740208032583212
135000.0,247275.0,19417.5,-1675,0.7582828954116584,
121500.0,573628.5,24304.5,-2879,0.1086510908920377,0.5937175866150576
135000.0,679500.0,19867.5,-2294,0.5650372565725367,0.4329616670974407
135000.0,182448.0,13639.5,365243,0.668873403925555,0.7530673920730478
162000.0,1216201.5,35689.5,-3211,0.7433325916825244,0.110332428166289
157500.0,1029658.5,32328.0,365243,0.4446369565438945,
292500.0,1288350.0,37800.0,-1670,0.6388709618705696,
81000.0,239850.0,23850.0,365243,0.4148933283129909,0.6925590674998008
108000.0,640080.0,31261.5,-1227,0.6175208742150368,0.7992967832109371
126000.0,270000.0,14778.0,-912,0.7072485774047276,
315000.0,1319499.0,43735.5,-837,0.6933858204162269,0.2707073872651806
247500.0,571446.0,18562.5,365243,0.5768164518605912,0.4776491548517548
333000.0,269550.0,19858.5,-4132,0.6586789398392583,0.6879328378491735
99000.0,900000.0,85585.5,-988,0.7332479903637104,
202500.0,296280.0,16672.5,-1318,0.5541838833980319,0.4382813743111921
90000.0,213322.5,16983.0,-4613,0.496377395144723,0.3774042489507649
94500.0,270000.0,13500.0,365243,0.6948251459462114,0.5334816299804352
225000.0,1082214.0,31770.0,-1472,0.6326018478319744,0.7726311345553628
135000.0,1152000.0,31680.0,-829,0.5887472434039228,
162000.0,518562.0,24160.5,-233,0.5357761411966231,0.4014074137749511
112500.0,197820.0,14197.5,-958,0.6311063546925306,0.5779691187553125
90000.0,157500.0,7470.0,365243,0.3411229075988826,0.3859146722745145
81000.0,91692.0,9859.5,-4367,0.6500587515582815,0.7675231046555077
72000.0,302341.5,15565.5,-411,0.3599578173549961,
135000.0,545040.0,26640.0,-2365,0.6178926766310268,0.4614823912998385
157500.0,301500.0,10957.5,365243,0.6096193835288932,0.6769925032909132
90000.0,187929.0,14670.0,-7918,0.7154070431510267,0.6161216908872079
157500.0,942300.0,30397.5,-2865,0.6228983467249344,0.3962195720630885
157500.0,545040.0,26509.5,-605,0.6214538737045564,0.5513812618027899
112500.0,202500.0,10125.0,-3102,0.0942001510167056,0.6658549219640212
360000.0,1416132.0,50994.0,-2310,0.326251772424907,0.2176285202779586
180000.0,135000.0,10665.0,-234,0.2882250484679156,
180000.0,270000.0,13500.0,-252,0.5240704049327407,0.7838324335199619
121500.0,231813.0,16614.0,365243,0.543636684684661,0.7001838506835805
157500.0,814041.0,23800.5,365243,0.6190330399599243,0.633031641417419
90000.0,183384.0,12384.0,-218,0.6961774255102374,
72000.0,585000.0,22797.0,365243,0.5056817434784948,0.7738956942145427
198000.0,172021.5,18657.0,-2030,0.4777499222634693,0.7047064232963289
202500.0,685012.5,27297.0,365243,0.3542247319929012,
67500.0,90000.0,3811.5,365243,0.686198810052176,0.622922000268356
675000.0,468000.0,26262.0,-5385,0.7203583211257409,
202500.0,1678522.5,58473.0,-5959,0.5394942943157925,0.4830501881366946
135000.0,94230.0,4941.0,-1926,0.5612984255639907,0.3944954053123993
67500.0,450000.0,16965.0,-844,0.3454413846774149,0.5620604831738043
123750.0,781920.0,25101.0,365243,0.5913708460505145,
297000.0,354469.5,28134.0,-1398,0.6659367067509452,0.2238313174701554
67500.0,313438.5,35491.5,-1273,0.6439357612523765,
225000.0,1762110.0,48586.5,-632,0.7833388847025096,0.4561097392782771
144000.0,497520.0,36202.5,-2683,0.3547000847849074,0.3979463219016906
135000.0,298512.0,17136.0,-5799,0.4539104912826749,0.6430255641096323
63000.0,150948.0,13972.5,-1608,0.6494018348599296,0.520897599048938
202500.0,1006920.0,40063.5,365243,0.5895676688907747,0.7165702448010511
270000.0,679500.0,64516.5,-1970,0.077616280373025,0.6801388218428291
225000.0,521280.0,41926.5,-265,0.7100388014930589,0.6910212267577837
65250.0,533668.5,23638.5,365243,0.4874361358520728,0.4418358231994413
126000.0,337500.0,16875.0,-1566,0.5661440566542182,0.0472748180273464
157500.0,723996.0,34960.5,-417,0.2765278312635436,0.4992720153045617
180000.0,640080.0,29970.0,-1404,0.6956869199321644,0.501075160239048
225000.0,1120711.5,40383.0,-11686,0.7553974561252184,0.6263042766749393
180000.0,512338.5,37413.0,-275,0.1936818087850858,0.2314393514998941
252000.0,320382.0,15543.0,-1324,0.145752060736786,
90000.0,495000.0,20938.5,-1223,0.6135983447210515,
67500.0,240660.0,11349.0,-3904,0.4284374754314124,0.7544061731797895
54000.0,99504.0,10584.0,-2845,0.7138059913702179,0.722392890081304
180000.0,592560.0,31153.5,-396,0.5804952416005804,0.7136313997323308
90000.0,171000.0,18414.0,-7864,0.2292540489095026,0.6848276586890367
202500.0,450000.0,27193.5,-400,0.4515103252023922,0.2636468134452008
292500.0,810000.0,23814.0,-410,0.0199355875777606,0.4188542886233217
90000.0,508495.5,24462.0,-2010,0.5706234942925733,
540000.0,720000.0,36000.0,-3606,0.7091691113307462,0.3791004853998145
162000.0,239850.0,23494.5,365243,0.7806285849290326,0.4031416766587513
90000.0,270000.0,13500.0,-859,0.5490782101150066,0.3001077565791181
108000.0,443088.0,26905.5,-1064,0.3806662929347036,
247500.0,521280.0,31630.5,-3242,0.5619606375534278,
225000.0,521280.0,28408.5,-1672,0.002153072646029,0.3185955240537633
157500.0,1024290.0,33174.0,-1539,0.5455186164202855,0.5779691187553125
315000.0,1125000.0,37179.0,365243,0.6406701300790592,0.646329897706246
157500.0,604152.0,23139.0,-801,0.7300709416687616,
135000.0,1024740.0,52452.0,-414,0.4572026662435118,
135000.0,450000.0,19953.0,-2721,0.7497827623534634,
112500.0,170640.0,9922.5,365243,0.1894520716040138,0.6397075677637197
135000.0,364230.0,29200.5,-832,0.2517246074290291,0.3154721549257734
94500.0,1042560.0,34587.0,-3687,0.0472156185166644,0.0612681138492898
49500.0,284400.0,16011.0,365243,0.6715028300149541,0.5100895276257282
90000.0,743958.0,24129.0,-1069,0.6018276519959481,0.722392890081304
180000.0,253737.0,16213.5,-3888,0.7162922068923979,
180000.0,196213.5,14404.5,-1422,0.2404715316484451,
103500.0,562500.0,24907.5,365243,0.1039342340068568,0.5028782772082183
225000.0,900000.0,38263.5,-9003,0.5315857578552494,0.6212263380626669
40500.0,254700.0,14620.5,-6312,0.1108948320037898,0.6910212267577837
112500.0,675000.0,21195.0,-1239,0.5204366809118744,0.5989262182569273
180000.0,787500.0,28030.5,-1117,0.0626050438092461,0.5352762504724826
135000.0,579195.0,31549.5,-486,0.6524526470354034,
72000.0,647046.0,21001.5,-10019,0.5707574347963017,0.6722428897082422
72000.0,448056.0,17019.0,-4302,0.2956651854091921,
180000.0,733500.0,69772.5,-12869,0.5665361145357657,0.7688075728291359
202500.0,509922.0,29403.0,-3925,0.6111379201862035,0.6754132910917112
270000.0,1800000.0,47614.5,-3911,0.6074627499362596,0.6263042766749393
202500.0,1027327.5,43654.5,-1657,0.6707933556550142,0.7813782380840683
292500.0,1633473.0,47889.0,-747,0.6464587157727957,0.434733248750173
157500.0,269550.0,24723.0,-533,0.5057746685053713,
202500.0,1288350.0,37800.0,-3727,0.7291088709459672,0.3092753558842053
99000.0,544491.0,16047.0,365243,0.7550417156398462,0.6817058776720116
247500.0,450000.0,22500.0,-1564,0.4940596475432147,0.4382813743111921
180000.0,675000.0,33750.0,-254,0.7449189364119421,0.3927738606031339
72000.0,76500.0,8235.0,-2919,0.7482782308104222,0.5673792367572691
225000.0,1215000.0,35653.5,-2321,0.7408213503930188,
225000.0,1401723.0,41116.5,-3807,0.5371192883075806,0.7490217048463391
270000.0,755190.0,36459.0,-1493,0.687656675744049,0.326475210066026
166500.0,991944.0,35271.0,-994,0.5015708774012247,0.3123653692278984
225000.0,900000.0,46084.5,365243,0.3368404055464404,0.3312508645909018
360000.0,439074.0,19471.5,-900,0.5603289418185118,0.2020866016820394
225000.0,1506816.0,45814.5,-2052,0.5617022394930419,0.4866531565147181
202500.0,450000.0,22977.0,-2124,0.4960002012832629,0.7180328113294772
270000.0,729792.0,35239.5,-2022,0.5658110109425575,0.324891229465852
99000.0,675000.0,24376.5,-1645,0.5913919832063945,0.5100895276257282
90000.0,598486.5,19908.0,-920,0.6393400306135488,0.6006575372857061
103500.0,508495.5,20295.0,-750,0.5458059453504585,0.5867400085415683
112500.0,215640.0,19908.0,-1056,0.4536882622955125,0.475849908720221
225000.0,180000.0,9000.0,-264,0.5818791577933382,0.5442347412142162
180000.0,284400.0,16011.0,-2119,0.4964156614262066,0.41534714488434
337500.0,225000.0,20637.0,-623,0.6943983866589679,0.1368005219117748
225000.0,781920.0,42547.5,-5089,0.6826849353194961,
157500.0,583834.5,29938.5,-1018,0.7195426600951673,0.4489622731076524
144000.0,630000.0,31500.0,365243,0.6324188626125605,0.813917469762627
162000.0,640080.0,31261.5,-227,0.3462081854419721,0.524496446363472
36000.0,135000.0,14305.5,-4734,0.6797835335762332,0.6178261467332483
180000.0,573628.5,29416.5,-1973,0.1937740315982218,0.6610235391308081
202500.0,483480.0,13986.0,-156,0.6707305754757481,0.5971924268337128
135000.0,355536.0,18283.5,-1575,0.6664278685080778,
157500.0,900000.0,26316.0,-799,0.5531733569928252,0.6528965519806539
135000.0,210456.0,16758.0,-2667,0.1524794017275232,0.4561097392782771
81000.0,509400.0,37197.0,-812,0.6153441204398488,0.2735646775174348
225000.0,979992.0,28782.0,-4235,0.6746113571272978,0.4188542886233217
180000.0,270000.0,13500.0,-380,0.2803677185292732,0.2115507642052577
234000.0,592560.0,28638.0,-2529,0.6341962610756307,0.6397075677637197
135000.0,797868.0,25866.0,-3603,0.3807900324307737,
135000.0,521280.0,33835.5,-900,0.4948303845243546,0.5478104658520093
517500.0,816660.0,26473.5,-3900,0.3954072013332928,0.1034490521267516
98100.0,1082214.0,31770.0,365243,0.0765305516554094,0.8193176922872417
112500.0,450000.0,21888.0,-211,0.5504638670841981,0.326475210066026
112500.0,284400.0,16456.5,365243,0.161853640789651,0.7874761977281463
238500.0,632664.0,50116.5,-501,0.3053635567304245,0.5495965024956946
180000.0,270000.0,21024.0,-1243,0.0285272033002377,0.5797274227921155
121500.0,285264.0,30082.5,-5541,0.5199509208886901,0.5779691187553125
180000.0,990000.0,29074.5,-748,0.6795216720910812,0.4276573700350293
67500.0,269550.0,12001.5,365243,0.5781396866735269,0.6769925032909132
270000.0,180000.0,9000.0,-811,0.5368800620987026,0.5495965024956946
180000.0,1133748.0,36702.0,-440,0.4542303164252395,0.6971469077844458
810000.0,2695500.0,71235.0,-6615,0.7459066038825886,0.5884877883422673
157500.0,373311.0,20250.0,-1003,0.2095574156942857,0.3556387169923543
90000.0,254700.0,24192.0,-4669,0.4983071523685583,0.6212263380626669
112500.0,170640.0,11236.5,-1802,0.5448462570345997,
135000.0,808650.0,31464.0,-1409,0.6422342570534134,0.7713615919194317
135000.0,225000.0,23625.0,-439,0.5409988116661525,0.6212263380626669
157500.0,535500.0,42439.5,-4209,0.6316254863422041,0.5388627065779676
157500.0,550980.0,35343.0,-431,0.525199304756387,0.6971469077844458
180000.0,1350000.0,39474.0,-2551,0.7174107284936683,0.520897599048938
183375.0,808650.0,29709.0,-3019,0.7267094885587236,0.0839170036575357
180000.0,193500.0,19957.5,-184,0.3871365291648932,
108000.0,521280.0,22086.0,-4422,0.6515992703217056,0.1852020815902493
112500.0,101880.0,10939.5,-1237,0.6197702240811639,0.746300213050371
103500.0,315000.0,17217.0,-337,0.1116408666601227,
135000.0,521280.0,27423.0,-3531,0.6936646950223649,0.6674577419214722
67500.0,284400.0,10345.5,365243,0.6518077430315677,0.6313545365850379
157500.0,551079.0,30024.0,-475,0.0538957170689147,0.3170317785834444
144000.0,1442952.0,42318.0,-2994,0.1689373780150812,0.6910212267577837
135000.0,594121.5,30465.0,-4580,0.2547599571469118,0.6397075677637197
225000.0,675000.0,32602.5,365243,0.7892945365188347,0.5849900404894085
90000.0,225000.0,10620.0,-1261,0.6608485962220099,0.6738300778602003
270000.0,755190.0,32125.5,-528,0.7236588873054473,0.6626377922738201
225000.0,1097676.0,32094.0,-371,0.4770952325004944,
180000.0,1125000.0,44617.5,-4368,0.6204038640552609,
99000.0,188460.0,9751.5,-3223,0.1367364957302032,
405000.0,270000.0,13500.0,-1052,0.6170662621919261,0.41534714488434
139500.0,900000.0,29875.5,-903,0.7953180256555905,0.6413682574954046
58050.0,518562.0,22972.5,365243,0.4637598917212799,0.5082869913916046
225000.0,760225.5,53041.5,-4321,0.4603138747929933,
180000.0,1223010.0,48631.5,-1082,0.0241051882137511,0.3233112448967859
112500.0,167076.0,12622.5,-4900,0.6114756584612108,0.8128226070575616
157500.0,495000.0,25402.5,-277,0.2522563257197932,0.3723336657058204
81000.0,269550.0,18891.0,365243,0.6719030723820248,0.8061492814355136
180000.0,704844.0,34038.0,365243,0.6939387835542821,0.3312508645909018
90000.0,536917.5,16407.0,365243,0.3970498635546854,0.0867312636469601
135000.0,688500.0,20259.0,-2611,0.7521750747896371,0.7121551551910698
193500.0,900000.0,26316.0,-2386,0.0334293539995156,0.3689687382528466
103500.0,640080.0,29970.0,-480,0.1581331292498475,0.3170317785834444
76500.0,225000.0,11488.5,-4288,0.643404115601755,
134100.0,135000.0,6750.0,-1532,0.3828701266342123,
90000.0,478498.5,48294.0,365243,0.2858978721410488,0.7801436381572275
135000.0,550980.0,43659.0,-104,0.3094840022732067,
90000.0,810000.0,40500.0,-494,0.5157741078209264,
112500.0,239850.0,25186.5,-5526,0.5452800561546693,
157500.0,728460.0,41949.0,365243,0.4438703074172541,0.6528965519806539
166500.0,675000.0,36094.5,-1017,0.0736244706101003,0.6986675550534175
117000.0,271957.5,19057.5,-4042,0.6060800864564895,0.5989262182569273
157500.0,397881.0,31563.0,-3022,0.5840641747530614,0.7530673920730478
180000.0,669591.0,24178.5,365243,0.7711231962983549,0.7076993447402619
247500.0,1125000.0,36423.0,365243,0.5278977820856664,0.4830501881366946
106348.5,407520.0,17869.5,-205,0.3248977247797861,0.3774042489507649
112500.0,256500.0,9796.5,365243,0.2265988359266469,
54000.0,673875.0,21735.0,-2163,0.5436149835769924,0.5954562029091491
157500.0,239850.0,23850.0,365243,0.0905034285831208,0.3606125659189888
94500.0,675000.0,21775.5,365243,0.5315421969812226,
202500.0,675000.0,24246.0,-620,0.1689711524071021,0.5673792367572691
112500.0,270000.0,13500.0,-266,0.3250032548608086,
202500.0,746280.0,58963.5,-4016,0.6277757421958148,0.4365064990977374
135000.0,405000.0,20250.0,-313,0.7766978000683081,0.5620604831738043
137250.0,325908.0,22045.5,-457,0.2992891502888836,
180000.0,182016.0,8982.0,-772,0.5638330099362393,0.2176285202779586
81000.0,284400.0,13387.5,-2269,0.6932323790364908,0.4170996682522097
67500.0,119925.0,11227.5,365243,0.2595385934946045,0.7862666146611379
67500.0,202500.0,10125.0,-3032,0.4920810140547308,
270000.0,808650.0,26217.0,-366,0.4513099603337658,0.2418614865234661
135000.0,337500.0,17671.5,-151,0.2469401655307841,0.4848514754962666
459751.5,1350000.0,87291.0,-1386,0.5545998528412147,0.5797274227921155
225000.0,1256400.0,36864.0,-1336,0.4687664949281054,0.7295666907060153
270000.0,1546020.0,45328.5,-705,0.6524823983607057,0.5352762504724826
112500.0,345510.0,17770.5,-399,0.5012209988246652,0.6092756673894402
180000.0,942300.0,27679.5,-521,0.4984219559472609,0.5352762504724826
90000.0,284400.0,16011.0,365243,0.6822347409257103,0.8245949709919925
121500.0,405000.0,20677.5,-1095,0.6022415512067911,
157500.0,533668.5,25803.0,-2307,0.4949506436671819,0.6528965519806539
67500.0,157500.0,7875.0,-10732,0.772363568681837,0.5352762504724826
247500.0,1305000.0,36018.0,-1625,0.522002852709064,0.5937175866150576
203197.5,143910.0,13585.5,-238,0.5510536174923151,0.3523399726917038
72000.0,540000.0,17550.0,-3700,0.582980048129109,
225000.0,180000.0,9000.0,-1242,0.6286542168593161,0.2471909382666521
135000.0,263686.5,26208.0,-1625,0.2827297789092044,0.622922000268356
202500.0,270000.0,28647.0,-922,0.7265618029211046,0.2250868621163805
67500.0,161730.0,6979.5,365243,0.6949781411833803,0.4188542886233217
112500.0,1256400.0,44644.5,-1204,0.4719261308140545,0.3962195720630885
157500.0,241618.5,24885.0,365243,0.7574321593861703,
180000.0,720000.0,36706.5,-2022,0.5474534256793128,
135000.0,180000.0,9000.0,-3510,0.6919473774014299,0.4294236843421945
180000.0,497520.0,30568.5,365243,0.5942212763022973,0.6706517530862718
292500.0,855000.0,42750.0,-2138,0.7295621322479847,0.5549467685334323
209250.0,314055.0,14683.5,-1582,0.5611584177545565,0.5814837058057234
450000.0,1389204.0,130018.5,-1137,0.4783610350663096,0.3062022983135042
67500.0,275040.0,10498.5,-1310,0.5502203506706437,0.475849908720221
157500.0,450000.0,41274.0,365243,0.0416595453496099,0.8128226070575616
157500.0,770913.0,30001.5,-2899,0.608520759265881,0.4031416766587513
157500.0,742284.0,47569.5,-4046,0.6951171904079696,0.7610263695502636
180000.0,1332000.0,50733.0,365243,0.7204596261408941,
67500.0,292500.0,14625.0,-2028,0.5992414423117438,0.475849908720221
135000.0,1128415.5,44883.0,-1785,0.6921244751563179,0.6722428897082422
157500.0,247500.0,15948.0,365243,0.7179114189084669,0.3556387169923543
180000.0,1051294.5,30870.0,-2192,0.6622782534245124,0.6430255641096323
112500.0,90000.0,5296.5,-3119,0.433934843303612,0.4206109640437848
180000.0,819432.0,24088.5,-3769,0.4721386726623418,0.2009260877159709
157500.0,1546020.0,50004.0,-1111,0.4900589106672976,
112500.0,450000.0,22977.0,-4558,0.5186844950080564,0.1411151004466126
180000.0,967500.0,28417.5,365243,0.1698542589574682,
225000.0,852088.5,36229.5,-904,0.535047251826023,0.3859146722745145
360000.0,675000.0,36616.5,-1206,0.4276290761667593,0.4848514754962666
247500.0,1236816.0,36292.5,-3501,0.6668360845791214,0.6144143775673561
135000.0,900000.0,38133.0,-9743,0.6915883482114396,0.5867400085415683
42750.0,50940.0,5089.5,365243,0.5002697613922344,0.6769925032909132
292500.0,675000.0,33750.0,-786,0.7791683921180619,
270000.0,521280.0,26743.5,-2025,0.6397231583049934,0.7421816117614419
112500.0,254700.0,15709.5,365243,0.4401004126705188,0.6738300778602003
315000.0,598500.0,57411.0,365243,0.626835043484729,0.8050196619153701
180000.0,180000.0,19516.5,-2548,0.6385278190986314,0.5779691187553125
207000.0,888840.0,29506.5,-3800,0.7336584002594532,0.3807996826489149
144000.0,337500.0,16875.0,-7937,0.2967501565621112,0.7407990879702335
157500.0,269550.0,20988.0,-976,0.6713532779470348,0.6023863442690867
63000.0,180000.0,9000.0,-685,0.5784169975699333,
202500.0,312768.0,13905.0,-1706,0.5497765478388815,0.2263473957097693
99000.0,292500.0,14625.0,365243,0.6226568956931521,0.3672910183026313
180000.0,1223010.0,50602.5,-10084,0.7415847786866391,
180000.0,675000.0,21906.0,-2757,0.3768740725319341,0.5388627065779676
180000.0,247275.0,17716.5,365243,0.7314692001820683,0.3296550543128238
90000.0,339241.5,16627.5,-1283,0.0689624328501184,
90000.0,492862.5,24102.0,-2197,0.6992996348775364,0.2735646775174348
112500.0,521280.0,33835.5,-1407,0.5198308395268145,0.4223696523543468
180000.0,938034.0,24871.5,-2332,0.614862643062247,0.1437580534911652
157500.0,171000.0,19422.0,-1488,0.6629040205677735,0.5495965024956946
112500.0,942300.0,30528.0,-3906,0.4666922871539335,0.6041125998015721
270000.0,1006920.0,45630.0,-424,0.3083495701137325,0.3723336657058204
76500.0,239850.0,23494.5,365243,0.2622583692422573,0.7530673920730478
90000.0,78192.0,8338.5,-2993,0.6192547685676049,0.5334816299804352
202500.0,765000.0,30469.5,-7845,0.6215876169398672,0.4992720153045617
121500.0,94230.0,4279.5,-2608,0.1144028912108917,0.7032033049040319
171000.0,261000.0,18558.0,-4124,0.5569051888895404,0.4650692149562261
225000.0,225000.0,14508.0,-2409,0.5597524188773828,0.326475210066026
270000.0,450000.0,22018.5,-3965,0.41816175085488,0.7623356180684377
94500.0,1149606.0,33741.0,-831,0.6643294143417003,0.7610263695502636
216000.0,1125000.0,36292.5,-4252,0.7262228066868663,0.6986675550534175
225000.0,542673.0,51525.0,365243,0.2811714112206977,
144000.0,286704.0,12757.5,365243,0.4107005771896873,0.2020866016820394
270000.0,831730.5,30006.0,-7753,0.6887593645407248,0.6894791426446275
67500.0,269550.0,11871.0,365243,0.361172877169777,0.1301285429480269
225000.0,760225.5,30280.5,-4888,0.7477753882971991,0.6594055320683344
157500.0,675000.0,28507.5,-2395,0.7187211281502209,0.5779691187553125
157500.0,54729.0,5890.5,-932,0.4961095323877317,
157500.0,509922.0,52380.0,-2522,0.3784930849587346,0.8245949709919925
